Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
352000.0;57.0;2;0;3;4;1955;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.3
289000.0;37.48;2;0;1;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4.7
345000.0;44.7;2;0;3;4;1972;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.8
399300.0;51.31;3;1;5;6;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5.8
248400.0;37.07;2;0;4;4;1966;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
511049.0;66.37;3;1;1;7;2023;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;53.9
540000.0;90.56;4;0;2;10;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;53.9
210000.0;36.8;2;0;2;2;1921;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.8
280000.0;51.0;1;0;2;4;1910;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.5
690000.0;120.0;4;0;2;4;1925;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;53.9
195000.0;36.48;1;0;0;4;1960;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;13.4
439000.0;56.0;2;0;0;4;2003;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;36.8
399997.0;64.92;3;0;0;4;1994;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;6.2
375000.0;53.0;2;0;0;4;1982;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4.9
275000.0;64.0;2;0;1;3;910;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.0
252000.0;35.92;2;0;1;3;1940;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;36.8
416000.0;60.0;3;0;3;4;1962;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.0
249000.0;54.0;2;0;4;6;1989;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.4
330000.0;54.0;2;0;0;4;1960;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.6
460000.0;98.0;4;0;2;2;1930;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.3
252000.0;36.0;2;0;1;4;1968;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;36.8
440000.0;63.0;3;0;4;4;1979;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;7.5
585000.0;85.0;4;0;3;4;1992;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.6
450000.0;106.9;3;0;1;4;1920;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
403650.0;62.1;3;0;3;5;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.9
361000.0;87.9;4;0;3;3;1920;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.6
235000.0;37.0;2;0;0;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.5
746999.0;76.0;4;0;6;13;2019;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.1
435000.0;68.0;3;0;11;11;1975;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4.8
385000.0;68.0;3;0;2;4;1950;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;3.7
310000.0;48.85;2;0;2;4;1992;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;5.8
379500.0;108.75;3;0;3;3;1910;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.3
372372.0;56.42;1;0;3;5;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.9
429198.0;65.03;3;0;3;5;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.9
420420.0;63.7;3;0;3;5;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.9
330000.0;54.0;2;0;0;4;1950;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;53.9
459000.0;85.17;3;0;2;4;1912;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;3.2
328353.0;45.29;2;1;2;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
401800.0;51.31;3;1;6;6;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
493210.0;66.65;3;1;2;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
479225.0;66.1;3;1;1;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
403100.0;55.6;3;1;2;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
352424.0;49.29;2;1;1;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
484720.0;66.4;3;1;1;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
282000.0;61.0;3;0;4;4;1989;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.9
385000.0;86.0;2;0;1;4;1920;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.5
429000.0;105.0;4;0;3;4;1927;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;3.1
404476.0;56.57;3;1;1;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
412416.0;57.28;3;1;1;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
318506.0;44.86;2;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
469523.0;66.13;3;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
321128.0;45.55;2;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
312755.0;44.05;2;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
478764.0;66.96;3;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
451780.0;64.54;3;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
390040.0;55.72;3;1;0;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
251000.0;42.6;2;0;4;4;1964;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;36.8
209000.0;36.8;1;0;1;4;1910;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;53.9
485889.0;65.22;3;1;3;3;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
333029.0;45.31;2;1;3;3;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
499875.0;66.65;3;1;3;3;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
479372.0;64.78;3;1;3;3;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
406970.0;55.37;3;1;3;3;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
479367.0;65.22;3;1;2;4;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.2
350000.0;97.0;3;0;3;4;1920;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1.9
500000.0;79.67;3;0;1;4;1945;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1.6
325000.0;48.0;3;0;0;4;1945;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1.3
311000.0;57.08;2;0;1;3;1905;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1.5
425000.0;44.67;2;0;1;8;2019;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.6
450000.0;63.34;2;0;3;3;2009;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3.6
440000.0;64.7;3;0;1;3;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;8.9
200000.0;37.05;1;0;7;11;1976;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;7.7
419000.0;64.8;4;0;3;3;1900;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.8
395000.0;68.69;3;0;1;3;1968;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;36.8
196000.0;43.0;2;0;2;2;1970;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4.1
490000.0;98.0;4;0;2;2;1930;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.0
360000.0;54.0;3;0;3;4;1978;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;5.8
495000.0;46.6;2;0;0;3;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;53.9
310000.0;70.58;3;0;3;4;1960;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2.5
255000.0;44.0;2;0;2;4;1920;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;53.9
620000.0;100.0;3;0;1;3;1990;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.3
425000.0;50.78;2;0;3;10;1990;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.3
149000.0;24.0;1;0;0;4;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.5
429000.0;61.59;3;0;0;10;2018;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3.2
415000.0;62.0;3;0;1;4;1982;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;7.5
185000.0;27.0;1;0;1;4;1970;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;36.8
486000.0;78.9;2;0;2;4;1939;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;53.9
158000.0;18.29;1;0;2;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
295000.0;35.0;2;0;2;4;1975;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.8
315000.0;53.0;3;0;0;3;1932;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.9
419000.0;131.0;3;0;1;1;2021;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2.6
260000.0;62.1;2;0;0;1;1907;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;8.1
750000.0;88.2;3;0;3;3;2002;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.6
350000.0;97.8;3;0;3;3;1905;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1.9
823000.0;160.0;7;0;2;3;1909;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.7
264100.0;30.0;1;1;6;6;2022;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
520000.0;72.01;3;0;2;3;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;7.5
490000.0;73.0;3;0;0;3;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;7.6
320000.0;54.0;2;0;0;4;1935;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;5.8
335000.0;57.8;2;0;3;4;1960;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;36.8
570000.0;73.1;3;0;2;3;2002;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;7.4
315000.0;53.0;3;0;0;3;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;7.5
340000.0;54.0;2;0;1;3;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.1
371560.0;53.08;2;1;3;3;2020;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;36.8
279240.0;43.06;2;1;1;3;2020;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;36.8
264100.0;30.0;1;1;4;6;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
280000.0;87.27;3;0;0;3;1920;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.5
394200.0;51.31;3;1;3;6;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5.8
305000.0;52.93;3;0;0;3;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;7.5
420000.0;86.0;3;0;1;4;1920;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.5
298000.0;49.0;2;0;11;11;1981;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;7.5
169625.0;33.71;2;0;3;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
169625.0;28.75;1;0;3;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
106000.0;18.59;1;0;3;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
149700.0;24.95;1;0;2;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
139000.0;24.33;1;0;3;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
149000.0;19.28;1;0;2;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
100000.0;16.89;1;0;2;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
165500.0;29.19;1;0;2;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
144898.0;24.19;1;0;2;4;1945;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.8
342912.0;53.58;2;1;0;3;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.8
650000.0;96.0;3;0;1;3;2003;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5.8
336600.0;63.0;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;36.8
450000.0;67.27;5;0;2;4;1960;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;53.9
387000.0;74.0;3;0;3;7;1986;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;7.4
420000.0;58.0;4;0;1;3;1960;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.5
424000.0;87.0;4;0;4;4;1984;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;7.4
622809.0;89.1;4;1;1;1;2021;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;6.9
761910.0;109.0;5;1;1;1;2021;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;6.9
585189.0;77.1;3;1;0;1;2021;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;6.9
310000.0;46.72;3;0;1;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;5.8
620000.0;112.0;3;0;1;4;1995;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.8
780000.0;152.0;4;0;1;5;1910;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2.9
424000.0;86.63;4;0;4;4;1986;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;7.4
116000.0;14.94;1;0;0;4;2020;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.0
540000.0;105.0;6;0;2;2;1925;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.5
265000.0;48.0;2;0;3;10;1970;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;5.5
346738.0;60.01;3;1;0;3;2020;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.8
259900.0;37.99;2;0;4;4;1903;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
158900.0;19.65;1;0;4;4;1903;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
372900.0;63.2;3;0;4;4;1903;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
515000.0;100.0;3;0;1;4;1930;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;53.9
503473.32;78.68;4;1;1;7;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.1
392610.0;34.14;2;1;6;7;2021;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
720510.0;98.7;4;1;4;4;2020;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3.5
416340.0;74.9;3;1;2;2;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
238800.0;39.8;2;1;1;2;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
226800.0;37.8;2;1;1;2;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
417840.0;93.2;4;1;2;2;2019;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
295035.0;50.7;2;1;0;2;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
399380.0;84.2;4;1;2;2;2019;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
282000.0;47.0;2;1;1;2;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
359197.0;57.5;3;1;1;2;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
417780.0;75.5;3;1;0;2;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;8.2
783000.0;156.64;6;0;4;6;1998;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.8
